val_P_loss,val_cv_loss,val_gammaV_loss,val_rhoBetaT_loss,val_alphaP_loss,val_mu_jt_loss,val_cp_predicted,val_adiabatic_index_loss,val_U_loss,val_Z_loss,train_loss,val_loss,epoch,step,timestamp,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
6.6165798152771735,0.42969116517089595,4.043014377275839,2.480115202207356,5.26441415560728,0.7755559506836357,10.328837122886569,0.7615923744641561,0.4969716645077584,2.55607025102586,2.146184401606964,2.2375148518281263,10,165,1701345697,True,False,11,3a886805,2023-11-30_12-01-37,0.34581804275512695,6.286829710006714,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,6.286829710006714,11,checkpoint_000010
9.970086729213318,0.45983156419801047,4.414128850535598,2.6493724620105925,5.475233057552095,0.8886713778821739,11.112919910493781,0.8678100731395013,0.50897930074344,3.0080033704249445,2.1705287603046086,2.1989909309545497,11,180,1701345697,True,False,12,3a886805,2023-11-30_12-01-37,0.478118896484375,6.764948606491089,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,6.764948606491089,12,checkpoint_000011
16.18961450513103,0.36384880724371266,4.366647709373188,2.553786338224251,4.4837666675200465,0.7656407732634316,8.458025328503542,0.6848011790558846,0.4791684420486434,3.532950820546487,2.1514602423031137,2.1684099409101374,12,195,1701345698,True,False,13,3a886805,2023-11-30_12-01-38,0.32799291610717773,7.092941522598267,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,7.092941522598267,13,checkpoint_000012
6.952630536319355,0.5424383452128153,3.3084629154802663,2.935220802894002,7.806964255727744,1.1238490291343322,15.688927740196764,1.0932187220431073,0.3882595725700216,2.2463934329938815,1.977537085042091,2.1439087497728426,13,210,1701345698,True,False,14,3a886805,2023-11-30_12-01-38,0.34108686447143555,7.434028387069702,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,7.434028387069702,14,checkpoint_000013
7.125262485975231,0.44802456829851295,4.366993506285517,2.335283118405965,5.078010938889124,1.1167433119606383,10.703855807052332,0.8292482656281144,0.42526717979908985,2.8345907469546194,2.112213124186294,2.1237073586381756,14,225,1701345698,True,False,15,3a886805,2023-11-30_12-01-38,0.48279404640197754,7.91682243347168,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,7.91682243347168,15,checkpoint_000014
6.123748926055805,0.4237503809097264,4.142853995277235,2.5133536017472635,4.977163180575492,1.0054132317203526,10.043326088921393,0.7240265432712736,0.4490292938027807,2.299002612799202,2.111843144140989,2.105305424539049,15,240,1701345699,True,False,16,3a886805,2023-11-30_12-01-39,0.2726609706878662,8.189483404159546,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,8.189483404159546,16,checkpoint_000015
7.630044930709458,0.47682653569771977,3.886295555147597,2.232059039928823,5.384547584788569,1.1001966059234314,11.57284893915022,0.8286610823462317,0.4051473921316776,2.4627965233640263,2.0234453805603128,2.0885328972166533,16,255,1701345699,True,False,17,3a886805,2023-11-30_12-01-39,0.30686211585998535,8.496345520019531,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,8.496345520019531,17,checkpoint_000016
5.765730300644857,0.3274588041460684,3.1937673243429296,1.5585292496253527,3.0890705972852985,0.646659170192711,7.835510576959223,0.7065249765459808,0.3523511694919156,1.9818594873463207,2.035839210378093,2.072023266716303,17,270,1701345699,True,False,18,3a886805,2023-11-30_12-01-39,0.2785670757293701,8.774912595748901,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,8.774912595748901,18,checkpoint_000017
10.199821553773036,0.4189470442243651,4.162165927630013,1.9711575226863935,3.986920957376782,1.0436124951872332,8.87768638187711,0.6900313583264333,0.3988722461928236,3.3165900274165914,2.022439338394873,2.0558293126126874,18,285,1701345700,True,False,19,3a886805,2023-11-30_12-01-40,0.30539894104003906,9.08031153678894,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,9.08031153678894,19,checkpoint_000018
6.3885342110718915,0.3298968142082615,3.633269725426102,1.5905252690380318,3.3039451632466115,0.7778111120272686,7.563724020824898,0.6165231132356934,0.3270573622520029,2.535782669178176,1.974010641122843,2.03978100088232,19,300,1701345700,True,False,20,3a886805,2023-11-30_12-01-40,0.2589740753173828,9.339285612106323,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,9.339285612106323,20,checkpoint_000019
7.458713570728637,0.37757099075433675,3.9981214330584107,1.8040386700156392,4.05499083968112,0.6711666785654861,9.143775878474523,0.7018764991796644,0.3726015838243986,2.750602399492799,1.9863183505975461,2.0236289805804937,20,315,1701345700,True,False,21,3a886805,2023-11-30_12-01-40,0.24920201301574707,9.58848762512207,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,9.58848762512207,21,checkpoint_000020
7.2903224786342875,0.35954464437490946,4.066366864933758,1.9120625146717858,4.30946377688766,0.5450218951660091,9.669812848119347,0.712419772806837,0.39238437678246196,2.5971075199947684,1.9759380633517902,2.0075105170030763,21,330,1701345700,True,False,22,3a886805,2023-11-30_12-01-40,0.2626769542694092,9.85116457939148,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,9.85116457939148,22,checkpoint_000021
8.296792155073883,0.2883254698659514,3.7623013604925877,1.4732668485836347,2.7875711333414874,0.8065649547063574,6.296911543574624,0.5321749662829394,0.3754746262673482,2.3804939389496873,1.9741738788355931,1.9907586741846133,22,345,1701345701,True,False,23,3a886805,2023-11-30_12-01-41,0.28125691413879395,10.132421493530273,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,10.132421493530273,23,checkpoint_000022
8.487469976277396,0.39178421316229245,3.6893849659291753,2.265640335232775,5.380402258540201,0.6374905011489622,10.439067083030437,0.6680498300983009,0.37227188821847496,2.364111766829325,1.8736009794927,1.9739902960624074,23,360,1701345701,True,False,24,3a886805,2023-11-30_12-01-41,0.2640421390533447,10.396463632583618,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,10.396463632583618,24,checkpoint_000023
9.408030353275107,0.3625047485669228,4.734790136088945,1.9977449381726733,4.314058230443094,0.8570866381356486,8.882005903811507,0.587358203789826,0.3926654413795048,3.0726226673081496,2.0654936735276657,1.956729308350478,24,375,1701345701,True,False,25,3a886805,2023-11-30_12-01-41,0.26512813568115234,10.66159176826477,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,10.66159176826477,25,checkpoint_000024
11.167614405168633,0.21344194305435454,4.187999443387749,1.2688146229922264,2.0395224923909785,0.4977891791436576,4.585332689162629,0.42368883061319196,0.37606966639714384,3.135124639217029,2.0933602983961204,1.9389755835298477,25,390,1701345702,True,False,26,3a886805,2023-11-30_12-01-42,0.2831990718841553,10.944790840148926,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,10.944790840148926,26,checkpoint_000025
7.505546048922496,0.3809261650928058,3.1984086040237525,1.8595742349033115,4.725947782805669,0.5426472070763669,9.429143274536333,0.5911263688852885,0.280687282006151,2.3732352306521025,1.851121041365509,1.9202087460532091,26,405,1701345702,True,False,27,3a886805,2023-11-30_12-01-42,0.29299497604370117,11.237785816192627,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,11.237785816192627,27,checkpoint_000026
8.182790565514395,0.29434785570736755,4.0157432019388875,1.6220488756395768,3.5815056082910375,0.6675454398690119,7.156901910932267,0.5147873974161079,0.3813621975855734,2.375497938322177,1.9889077908525243,1.9010743845465683,27,420,1701345702,True,False,28,3a886805,2023-11-30_12-01-42,0.2927670478820801,11.530552864074707,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,11.530552864074707,28,checkpoint_000027
6.885583907504684,0.358759608750017,3.723714831202333,2.0386700957124164,5.291141809169327,0.7219370451759904,10.102267113960977,0.6019924932436983,0.3300016388071503,2.5663590968994896,1.8490695543658924,1.8812249378555592,28,435,1701345702,True,False,29,3a886805,2023-11-30_12-01-42,0.24269700050354004,11.773249864578247,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,11.773249864578247,29,checkpoint_000028
9.945790278094721,0.2538844446932162,3.037599421823215,0.9833903704564381,2.6067010488077815,0.5362947446336662,6.577978275019772,0.515786622477348,0.291394580775556,2.389568079066686,1.8388286464504713,1.8602230654929177,29,450,1701345703,True,False,30,3a886805,2023-11-30_12-01-43,0.32700276374816895,12.100252628326416,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,12.100252628326416,30,checkpoint_000029
6.858164446065154,0.36410845788727236,4.034525920593991,1.505781125696341,3.570001648733107,0.6622808747938537,7.866231553341216,0.4843162297597498,0.330682708733195,2.6982730062575793,1.8569017461025905,1.8383915024920066,30,465,1701345703,True,False,31,3a886805,2023-11-30_12-01-43,0.2541778087615967,12.354430437088013,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,12.354430437088013,31,checkpoint_000030
9.750049054787048,0.26101126595586926,3.568177002031075,1.074694044766315,2.6000588959812383,0.4942349919839822,6.201538120948766,0.46645585531515776,0.32784462183702,2.538166162676615,1.8313971715595097,1.8154564953143302,31,480,1701345703,True,False,32,3a886805,2023-11-30_12-01-43,0.31751585006713867,12.671946287155151,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,12.671946287155151,32,checkpoint_000031
6.922334841926236,0.2437323144604726,3.31545120899209,0.9592564355188965,2.038652697907835,0.5997680526783058,4.753930693948213,0.365188776294413,0.3399959285489046,2.3676573978103614,1.8511542607736138,1.7913144980420954,32,495,1701345704,True,False,33,3a886805,2023-11-30_12-01-44,0.23833489418029785,12.91028118133545,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,12.91028118133545,33,checkpoint_000032
5.1989995717758495,0.3299362199161263,3.3148627428575144,1.382523019235013,4.03319684271771,0.5096076582112118,8.701018246985168,0.49750913164268545,0.26330227133468415,2.129655859113076,1.6969306044694363,1.7657918098655312,33,510,1701345704,True,False,34,3a886805,2023-11-30_12-01-44,0.27897000312805176,13.189251184463501,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,13.189251184463501,34,checkpoint_000033
6.986245365701084,0.3278984086127146,3.1613563704419945,1.40612512207768,3.8028861780727614,0.5225683414493931,7.675757207039715,0.4643046816050416,0.2703686543838078,2.1878232124723236,1.7569235764530795,1.7391635357145132,34,525,1701345704,True,False,35,3a886805,2023-11-30_12-01-44,0.26192593574523926,13.45117712020874,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,13.45117712020874,35,checkpoint_000034
8.314789768598214,0.2739482666680674,3.43235801632431,1.1370107893707497,3.0758266651621233,0.49641284220226656,6.130533681224744,0.38865759817285367,0.26219021626595285,2.82646926658865,1.7668123087808696,1.7109221190435302,35,540,1701345704,True,False,36,3a886805,2023-11-30_12-01-44,0.28682494163513184,13.738002061843872,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,13.738002061843872,36,checkpoint_000035
6.78343513901156,0.21094853224460766,3.3631336226429207,0.8909936585442275,2.2985597084776503,0.32171423941332566,4.7187934691234465,0.3555351582555478,0.2423353941076246,2.274070337491502,1.6776777167811623,1.6812589853795943,36,555,1701345705,True,False,37,3a886805,2023-11-30_12-01-45,0.31379103660583496,14.051793098449707,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,14.051793098449707,37,checkpoint_000036
6.851570975785166,0.3042913504126753,3.5526077450718563,0.9201485142438554,2.68936759412126,0.38388806694020544,6.1468293666052,0.37091555903480494,0.25230811013486715,2.3611918828108394,1.6956635261421833,1.650687067257867,37,570,1701345705,True,False,38,3a886805,2023-11-30_12-01-45,0.25585198402404785,14.307645082473755,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,14.307645082473755,38,checkpoint_000037
9.629473044839308,0.2598906373193204,3.4579702019716914,0.7446908428044567,1.999369091335091,0.3505551715931652,4.633046979173445,0.30301714064186686,0.2444926270073492,2.721733735779173,1.6869434070895841,1.6179984990468979,38,585,1701345705,True,False,39,3a886805,2023-11-30_12-01-45,0.30109596252441406,14.608741044998169,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,14.608741044998169,39,checkpoint_000038
5.375051457797439,0.27785996958277903,2.6747139993261415,0.7163137284174591,2.108450501562182,0.5148859716931292,5.124735204646429,0.2974794192532313,0.22089346946756525,1.863564535254419,1.5883808609704049,1.584292855689267,39,600,1701345706,True,False,40,3a886805,2023-11-30_12-01-46,0.32044410705566406,14.929185152053833,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,14.929185152053833,40,checkpoint_000039
7.443279575346591,0.33572039087988975,2.8829017734686553,1.062663371091684,3.2632103370773713,0.2372484386865691,6.707077265865014,0.28469776238062616,0.20490137441530556,2.2367310024162834,1.5034106159624214,1.5497328243054305,40,615,1701345706,True,False,41,3a886805,2023-11-30_12-01-46,0.23656797409057617,15.16575312614441,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,15.16575312614441,41,checkpoint_000040
7.058778383738984,0.32670106079578026,3.2148181058344236,0.9818973470158433,2.8154262204880394,0.19367384660327477,5.941780915909176,0.28177318812806906,0.18893206605131907,2.2404720450628086,1.5746456758819125,1.5138567390372222,41,630,1701345706,True,False,42,3a886805,2023-11-30_12-01-46,0.26230311393737793,15.428056240081787,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,15.428056240081787,42,checkpoint_000041
5.795563594111985,0.3004507889949007,3.3079521108427095,1.0594612008631419,3.149150365675564,0.2035393023725638,6.315416041971512,0.26847096278621513,0.20742654009110084,2.302426106406158,1.4924068194715459,1.4775793437747555,42,645,1701345706,True,False,43,3a886805,2023-11-30_12-01-46,0.288388729095459,15.716444969177246,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,15.716444969177246,43,checkpoint_000042
11.613088861494058,0.34467310705839793,2.7479393661769866,0.8307697340702278,2.6557284264398326,0.2354224183658997,5.795015592229259,0.2565899713348586,0.18520228493692545,2.505248776458535,1.482710839899273,1.4401544584614798,43,660,1701345707,True,False,44,3a886805,2023-11-30_12-01-47,0.27570199966430664,15.992146968841553,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,15.992146968841553,44,checkpoint_000043
7.57249805698352,0.2779650129996757,2.8189121708580593,0.51211402070665,1.5468863287598862,0.2337050268520692,3.6472001338566367,0.18839574466730866,0.18007738721183641,2.0828454104806164,1.4165175867690512,1.402874542255079,44,675,1701345707,True,False,45,3a886805,2023-11-30_12-01-47,0.28082799911499023,16.272974967956543,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,16.272974967956543,45,checkpoint_000044
7.321157588032013,0.35303644395233513,3.3004457890262224,0.9953054299848413,2.960949531081303,0.16729929882391367,5.859156603533709,0.19834508442997287,0.16844368152770772,2.5571600047464735,1.4325798597760473,1.365591124464071,45,690,1701345707,True,False,46,3a886805,2023-11-30_12-01-47,0.2570071220397949,16.529982089996338,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,16.529982089996338,46,checkpoint_000045
6.74276751720182,0.3539421102664478,2.907581839112776,0.6732889002103066,2.056377831988415,0.07598399036378305,4.764298777868488,0.2094959589084611,0.1559881104568207,1.7605303142694009,1.3207224623327558,1.3281081724967176,46,705,1701345708,True,False,47,3a886805,2023-11-30_12-01-48,0.2668800354003906,16.79686212539673,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,16.79686212539673,47,checkpoint_000046
9.0990635502458,0.35484233089218337,2.982688426574824,1.00716449202313,2.8682824127237354,0.07508216477253361,5.4728686761597585,0.20050983802100925,0.1537842237943364,2.3585856060963875,1.347150116678415,1.2912810452599508,47,720,1701345708,True,False,48,3a886805,2023-11-30_12-01-48,0.2655770778656006,17.06243920326233,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,17.06243920326233,48,checkpoint_000047
8.89234338384308,0.36972055986550634,2.897668144439667,0.5521783015373263,1.7392788399080248,0.09910593790492603,4.3599620275754,0.20243735399676696,0.14900892856935027,2.158223522418148,1.2857014540638687,1.2553324142127456,48,735,1701345708,True,False,49,3a886805,2023-11-30_12-01-48,0.27265214920043945,17.33509135246277,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,17.33509135246277,49,checkpoint_000048
6.688985819659641,0.4265198288288636,2.588665398739446,0.7310873025596377,2.3442234925138483,0.07701502732921069,5.499297657268634,0.21386120444930767,0.13855056800039042,1.480086877490225,1.191972633086262,1.2201618315580343,49,750,1701345708,True,False,50,3a886805,2023-11-30_12-01-48,0.2997128963470459,17.634804248809814,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,17.634804248809814,50,checkpoint_000049
7.047287715663562,0.32617057843865466,2.55545617279084,0.353130891203121,1.1733006090077256,0.05661514889236852,3.0117534078031243,0.24276059580961973,0.12495783789079677,1.7021659402060427,1.23058522838917,1.1857871835689389,50,765,1701345709,True,False,51,3a886805,2023-11-30_12-01-49,0.2933640480041504,17.928168296813965,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,17.928168296813965,51,checkpoint_000050
5.864451803217302,0.34411615300685516,2.2755372385664816,0.5602581044045235,1.590052958015346,0.04979713142607175,3.565716741313801,0.2360558016543423,0.13675073321290046,1.47485687930096,1.1903974064554779,1.1522582940723531,51,780,1701345709,True,False,52,3a886805,2023-11-30_12-01-49,0.2882859706878662,18.21645426750183,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,18.21645426750183,52,checkpoint_000051
9.130694597559259,0.3764675924957986,2.347083614263545,0.41353388579182804,1.2227602651948672,0.0442906645804776,3.0596952515098135,0.2743839071098971,0.13065526648767295,1.8477479846319926,1.1635549343870832,1.1195806936836863,52,795,1701345709,True,False,53,3a886805,2023-11-30_12-01-49,0.27083897590637207,18.487293243408203,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,18.487293243408203,53,checkpoint_000052
5.308904512883862,0.4359658753480107,2.672443734891139,0.6530228362230527,1.8819100425175643,0.04073196231548318,4.1880383745642735,0.25785698509249516,0.144369778372269,1.5032415434513697,1.1061173190666713,1.0880017205823391,53,810,1701345710,True,False,54,3a886805,2023-11-30_12-01-50,0.24005508422851562,18.72734832763672,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,18.72734832763672,54,checkpoint_000053
6.651451636076324,0.4171737000128131,1.9925846409325592,0.4445646879516434,1.3521415024946437,0.04176426022337966,3.3856536040651517,0.33239372581576154,0.13365925591346514,1.3542753095429452,1.0740620586718426,1.0572353918592325,54,825,1701345710,True,False,55,3a886805,2023-11-30_12-01-50,0.2514781951904297,18.97882652282715,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,18.97882652282715,55,checkpoint_000054
6.813352825431277,0.47637164045997965,2.2696488345081582,0.7449869190518957,2.1895796328529373,0.04785410988499782,4.765601400240372,0.27514310367827444,0.14083286894299962,1.674883336623024,1.048114872645547,1.0271277732870674,55,840,1701345710,True,False,56,3a886805,2023-11-30_12-01-50,0.23931217193603516,19.218138694763184,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,19.218138694763184,56,checkpoint_000055
3.830840641784975,0.44111299518507485,1.635495271769049,0.7812144422987845,2.159710704940045,0.04179633982970062,4.389075299550349,0.2997766384236469,0.10236268720017537,0.9536534379348477,0.9303277127734427,0.9976743129536323,56,855,1701345710,True,False,57,3a886805,2023-11-30_12-01-50,0.2508361339569092,19.468974828720093,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,19.468974828720093,57,checkpoint_000056
7.465272552821855,0.45332215732727466,2.699027420763052,0.7168981218396964,2.0869513255257095,0.04119409231589112,4.431893728205774,0.2731502401026272,0.15328452646897162,1.6794312960563413,1.0346458377312124,0.9686463049424994,57,870,1701345711,True,False,58,3a886805,2023-11-30_12-01-51,0.24841713905334473,19.717391967773438,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,19.717391967773438,58,checkpoint_000057
5.265167371413742,0.45532114998997786,2.1610954480223743,0.6913762165369569,1.8852143093331593,0.04512996091528032,3.9831532673372956,0.36965587634332403,0.11024213822858743,1.3815931266221244,0.9366809479490015,0.9398461206734873,58,885,1701345711,True,False,59,3a886805,2023-11-30_12-01-51,0.27518200874328613,19.992573976516724,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,19.992573976516724,59,checkpoint_000058
4.883126415527573,0.4099833299583029,1.8002846391472727,0.5736111436304487,1.6554762911346639,0.04860818434261317,3.6128961954935366,0.2684629714725236,0.12257859788583783,1.0398220247406056,0.8904260583230705,0.9116101089370768,59,900,1701345711,True,False,60,3a886805,2023-11-30_12-01-51,0.2738828659057617,20.266456842422485,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,20.266456842422485,60,checkpoint_000059
6.531358510576618,0.46851821366808705,2.1647857626545473,0.8327406173597988,2.2123205629258624,0.040063806045063245,4.270820822777508,0.3202675106634645,0.13681404395807018,1.3519058801646358,0.933298054256449,0.882760870907913,60,915,1701345711,True,False,61,3a886805,2023-11-30_12-01-51,0.41056084632873535,20.67701768875122,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,20.67701768875122,61,checkpoint_000060
3.93268005736021,0.40892944618399824,1.9166646162536036,0.5672822849362675,1.608725478702336,0.04119202624092577,3.509197750431972,0.3218859015909855,0.12230526869839237,0.9744623686979049,0.8455748557320281,0.8553601070876166,61,930,1701345712,True,False,62,3a886805,2023-11-30_12-01-52,0.4076571464538574,21.084674835205078,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,21.084674835205078,62,checkpoint_000061
5.0993691039756035,0.44537554627330234,1.6377923457754562,0.8902100856403061,2.3200474488134386,0.04349710659020872,4.299742268678522,0.31989850285578914,0.12506146837866808,0.884153545355489,0.7954859749576999,0.8264341016463159,62,945,1701345712,True,False,63,3a886805,2023-11-30_12-01-52,0.27295613288879395,21.357630968093872,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,21.357630968093872,63,checkpoint_000062
4.125759856411112,0.43503906200908543,1.6437406568002493,0.845751761181937,2.1229557092413676,0.03920368458173288,3.8707987297200317,0.3074289175765271,0.11704445903300476,0.947829672435053,0.8450831191009202,0.7989713364339278,63,960,1701345712,True,False,64,3a886805,2023-11-30_12-01-52,0.2604801654815674,21.61811113357544,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,21.61811113357544,64,checkpoint_000063
5.937118369417455,0.4414792114402729,1.7105386977186001,0.5565935053428577,1.4444372592304202,0.03480363335668039,3.199773894688816,0.3445906812288672,0.13600492008728893,0.9897032481225542,0.827674220514336,0.7714502552273724,64,975,1701345713,True,False,65,3a886805,2023-11-30_12-01-53,0.24264907836914062,21.86076021194458,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,21.86076021194458,65,checkpoint_000064
3.6918775285273426,0.3857251367032515,1.4583303153066687,0.4554387160860228,1.2715700424815084,0.04467575161923269,2.9108833906034133,0.3125101808092424,0.12212811975666245,0.7914394182014578,0.72895936874151,0.7429704933837087,65,990,1701345713,True,False,66,3a886805,2023-11-30_12-01-53,0.26454997062683105,22.12531018257141,50873,dyn3229-97.wlan.ic.ac.uk,127.0.0.1,22.12531018257141,66,checkpoint_000065
